"","Id","Site_ID","Status","Site_Name","Descriptio","Notes","YearListed","YearNR","YearSL","YearDOE","YearDesig","LocalStat","YearSurvey","HDstatus","LinkPath","LocalLink","County","Quad_Name","Township","Density","Location","PhotoLink","Spatial_Ac","Latitude","Longitude","YearUpdate","GISlink","CNCstatus","LHDstatus","GlobalID","created_us","created_da","last_edite","last_edi_1","geometry","...36"
"949",0,"MK2065","SO","Lyles-Simms House","c. 1867 Queen Anne",NA,NA,NA,NA,NA,1988,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/06/Lyles-Sims-House-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","523 N. Poplar St, Charlotte",NA,NA,35.23268157,-80.84017861,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.840179,35.232682&level=18","C","LHD","{A132E4A3-255D-4BAA-9E6F-1396B024E09A}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1450530.32704772","544703.923252061)"
"950",0,"MK2069","SO","Wadsworth House","c. 1910 Trad/Vern/L-plan",NA,NA,NA,NA,NA,1994,"LL",NA,"NRHD",NA,"http://landmarkscommission.org/wp-content/uploads/2018/07/Wadsworth-House-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","400 South Summit Ave, Charlotte",NA,NA,35.23327179,-80.86090966,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.86091,35.233272&level=18",NA,"LHD","{7443C0DF-42E0-4D7C-A3DE-23097FBCB9D4}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1444344.8673058","545034.08860223)"
"951",0,"MK0085","SO","Carnegie Library Building (Old)","c. 1912 Neoclassical Revival",NA,NA,NA,NA,NA,1985,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Carnegie-Library-Building-Old-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","Beatties Ford & Trade St. at Johnson C. Smith University *",NA,NA,35.24279444,-80.85661575,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.856616,35.242794&level=18","C",NA,"{81F89DFE-E0B3-4C47-AA24-4C758BD44E23}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1445691.66513714","548475.201142564)"
"952",0,"MK0084","SO","Carter Hall","c. 1895 Misc Vic","Johnson C Smith University",NA,NA,NA,NA,1976,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Carter-Hall-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","Johnson C. Smith University Campus Charlotte",NA,NA,35.24436751,-80.85608644,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.856086,35.244368&level=18","C",NA,"{7A732E50-4E52-4AA3-AB61-66C18AEDD1F2}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1445860.38067897","549044.65899314)"
"953",0,"MK0088","SO","Davis, George E. House","c. 1891 Misc Vic",NA,NA,NA,NA,NA,1985,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Davis-House-Dr.-George-E-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","301 Campus St, Charlotte",NA,NA,35.24476189,-80.85870496,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.858705,35.244762&level=18",NA,NA,"{4D24DF84-D38A-4ABB-852A-B785699E2964}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1445081.39404798","549202.791878983)"
"954",0,"MK1990","SO","Mecklenburg Mill","c. 1905 Std Comm/Indust",NA,NA,NA,NA,NA,1987,"LL",NA,"NRHD",NA,"http://landmarkscommission.org/wp-content/uploads/2018/06/Mecklenburg-Mill-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","North Davidson Street at 37th Charlotte",NA,NA,35.24937608,-80.80253963,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.80254,35.249376&level=18","C",NA,"{D558F6AA-7D9B-4C2F-A8D8-7B08E3C8306D}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1461878.23939122","550572.611317813)"
"955",0,"MK0504","SO","McCoy, W.T. House","c. 1909 bungalow/Colonial Revival",NA,NA,NA,NA,NA,1982,"LL",NA,"NRHD",NA,"http://landmarkscommission.org/wp-content/uploads/2018/06/McCoy-House-W.T.-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","429 East Kingston Ave, Charlotte",NA,NA,35.21043016,-80.85313546,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.853135,35.21043&level=18","C","LHD","{A40C4B42-B3FB-4423-9D5E-39AD07238B68}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1446510.74584806","536679.026244149)"
"956",0,"MK0495","SO","Mallonee-Jones House","c. 1895 Queen Anne",NA,NA,NA,NA,NA,1980,"LL",NA,"NRHD",NA,"http://landmarkscommission.org/wp-content/uploads/2018/06/Mallonee-Jones-House-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","400 East Kingston Ave, Charlotte",NA,NA,35.21071819,-80.85435907,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.854359,35.210718&level=18","C","LHD","{DE77BE66-FE48-4524-A76D-AA65DFF7F517}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1446147.2810238","536790.658894897)"
"957",0,"MK2067","SO","Park Manufacturing Company","c. 1896 Std Comm/Indust","Is this still a designated Landmark?",NA,NA,NA,NA,1987,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2017/07/Park-Manufacturing-Co-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","311 Arlington Ave, Charlotte",NA,NA,35.21667951,-80.85298273,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.852983,35.21668&level=18",NA,NA,"{230A82A1-5F11-4EA6-B48E-311D453AD43D}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1446598.80833597","538952.19295764)"
"958",0,"MK1504","SO","Hovis-Spratt House","c. 1860 Trad",NA,NA,NA,NA,NA,1986,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Hovis-Spratt-House-SR.pdf","Mecklenburg","Mountain Island Lake","Paw Creek","L","NE side SR 1604, 0.2 mi NW of jct w/ SR 1601 1405 Hawfield*",NA,NA,35.26953695,-80.99118197,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.991182,35.269537&level=18",NA,NA,"{0FC4E149-419D-4D27-A640-24A14929DF9F}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1405716.19981264","558984.712603807)"
"959",0,"MK2509","SO","McIntyre Farm Site",NA,NA,NA,NA,NA,NA,NA,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/06/McIntyre-Farm-Site-SR.pdf","Mecklenburg","Derita","Long Creek","H","Beatties Ford Road at McIntyre Ave. Charlotte vicinity",NA,NA,35.31247044,-80.86408676,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.864087,35.31247&level=18",NA,NA,"{C397CB7D-CE50-4302-8B96-5979B75FEF4C}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1443937.54561388","573870.966951981)"
"960",0,"MK1536","SO","Croft School House","1890,1910 Trad/Vern",NA,NA,NA,NA,NA,1992,"LL",NA,"NRHD",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Croft-Schoolhouse-SR.pdf","Mecklenburg","Derita","Charlotte","H","E side SR 2483, 0.25 mi N of jct w/ NC 115 9200 Bob Beatty*",NA,NA,35.34702917,-80.82279125,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.822791,35.347029&level=18","C",NA,"{A071F982-DB40-425B-AD4A-E7AFEFCFDF64}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1456485.65109505","586217.788714975)"
"961",0,"MK1537","SO","Davis, S.W. & C.S. Store","1908 2-story parapet roof brick commercial building","See also MK2235",NA,NA,NA,NA,1981,"LL",NA,"NRHD",NA,"http://landmarkscommission.org/wp-content/uploads/2017/06/Davis-S.-W.-C.-S.-General-Store-SR.pdf","Mecklenburg","Derita","Charlotte","H","E side SR 2483 at jct NC 115 Croft",NA,NA,35.34376647,-80.82364103,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.823641,35.343766&level=18","C",NA,"{611265A8-2630-4A93-AA6E-FDF04D33193C}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1456210.4833383","585035.173954234)"
"962",0,"MK1539","SO","Davis, S.W. House & Outbuildings","c. 1903 Queen Anne (spindle-wor",NA,NA,NA,NA,NA,1992,"LL",NA,"NRHD",NA,"http://landmarkscommission.org/historic-properties-2/designated-historic-landmarks/","Mecklenburg","Derita","Charlotte","H","9132 Bob Beatty Road (SR 2483) Croft",NA,NA,35.3461698,-80.82272427,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.822724,35.34617&level=18","C",NA,"{42F122D5-78F8-48CD-B374-2D231C8CE102}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1456499.8784288","585904.706335887)"
"963",0,"MK1298","DOE","Wilson House & Farm","c. 1840 2-story side gable frame house w/ shed roof front porch","Crit C; ER 01-7527; MK/ID Co Rpt #468",NA,NA,NA,2006,1993,"LL",NA,"None","http://landmarkscommission.org/wp-content/uploads/2018/07/Wilson-House-Farm-SR.pdf","https://files.nc.gov/ncdcr/historic-preservation-office/PDFs/ER 01-7527.pdf","Mecklenburg","Cornelius","Mallard Creek","H","E side Old Statesville Rd (NC 115) 0.1 mi S of SR 2117 1140*",NA,"[Report]",35.37555904,-80.83251748,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.832517,35.375559&level=18",NA,NA,"{F1118AB7-BFE1-47D7-9207-7A0022A24955}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1453777.5098578","596652.960757971)"
"964",0,"MK1325","SO","(former) Bank of Huntersville","c. 1900 Class Rev/Comm/Vern","See ER 15-2365; MK Co Rpt #750: Contributing bldg to MK2494 (DOE 2006) / See also MK1325",NA,NA,NA,NA,1992,"LL",NA,"None","http://landmarkscommission.org/wp-content/uploads/2018/05/Bank-of-Huntersville-Former-SR.pdf","https://files.nc.gov/ncdcr/historic-preservation-office/PDFs/ER 15-2365.pdf#page=27","Mecklenburg","Cornelius","Huntersville","H","100 Main Street Huntersville",NA,NA,35.41083535,-80.84114106,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.841141,35.410835&level=18",NA,NA,"{FC835E0F-E170-4F91-BB48-8268931AB16A}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1451445.46465313","609537.337548226)"
"965",0,"MK1196","SO","Forbis-Venn House","c. 1876 Trad/Vern",NA,NA,NA,NA,NA,1991,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Forbis-Venn-House-SR.pdf","Mecklenburg","Mint Hill","Clear Creek","H","NW side NC 51, 1.1 mi SW jct SR 3128 5607 Matthews-Mint Hi*",NA,NA,35.16111905,-80.67033066,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.670331,35.161119&level=18",NA,NA,"{2F89929A-7D98-474D-A07D-CB872C88C90B}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1500802.97617413","517766.177915066)"
"966",0,"MK1179","SO","Heath & Reid General Store","c. 1889 Std. Comm.",NA,NA,NA,NA,NA,1981,"LL",NA,"NRHD",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Heath-Reid-General-Store-SR.pdf","Mecklenburg","Matthews","Morning Star","H","196 North Trade Street Matthews",NA,NA,35.11671736,-80.72134301,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.721343,35.116717&level=18","C",NA,"{342B1AEB-FA74-4D18-BC9A-938ABA43C209}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1485278.67749839","501869.485955223)"
"967",0,"MK1190","SO","Renfrow Hardware Store","c. 1900 Std. Comm./Indust",NA,NA,NA,NA,NA,1991,"LL",NA,"NRHD",NA,"http://landmarkscommission.org/wp-content/uploads/2018/06/Renfrow-Hardware-Store-SR.pdf","Mecklenburg","Matthews","Morning Star","H","188 North Trade Street Matthews",NA,NA,35.11656232,-80.72152508,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.721525,35.116562&level=18","C",NA,"{4D5CA4E2-9D56-4BD7-BB0A-E5E52B41F2C2}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1485223.26225489","501814.01198481)"
"968",14535,"MK1180","SO","Hennigan Place","c. 1845 Greek Revival house",NA,NA,NA,NA,NA,2018,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2017/08/Hennigan-Place-SR.pdf","Mecklenburg","Matthews","Providence","H","S side SR 3445 3503 Tillery Morris Road Matthews",NA,NA,35.05647983,-80.74816879,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.748169,35.05648&level=18",NA,NA,"{94202EAF-8151-4847-A412-E647C99B21DA}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1476871.92790772","480090.344146147)"
"969",0,"MK1230","SO","Rone, Doctor J.J. House","c. 1886 2-story hip roof frame I-house",NA,NA,NA,NA,NA,1984,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/06/Rone-House-Dr.-J.J.-SR.pdf","Mecklenburg","Weddington","Providence","L","E side SR 3635 (Marvin Rd) Pineville vicinity",NA,"[Report]",35.01235377,-80.82880102,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.828801,35.012354&level=18",NA,NA,"{44255AAF-DA3E-4B7C-944F-8E107997A798}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1452450.10142338","464468.721846148)"
"970",143509,"MK0089","SL","Old Mount Carmel Baptist Church","1918 Gothic Revival brick church for African Americans; Louis Asbury, architect",NA,NA,NA,2021,NA,1983,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/06/Mount-Carmel-Baptist-Church-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","412 Campus St, Charlotte",NA,NA,35.24618958,-80.85800897,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.858009,35.24619&level=18",NA,NA,"{EC0B51DF-63DF-4B15-B02A-6EAD0CDA7A23}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1445298.88377047","549718.413223058)"
"971",0,"MK2237","SO","St. Lloyd Presbyterian Church Cemetery",NA,"Also as Lloyd Pres. Church Cem.",NA,NA,NA,NA,2004,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/06/St.-Lloyd-Presby-Church-Cemetery-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","Corner of Colony and Sharon Rd, Charlotte",NA,NA,35.1565947,-80.82618416,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.826184,35.156595&level=18",NA,NA,"{B35B9017-3EBF-477D-9D4B-B33D3DF275EE}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1454199.15271531","516940.153648481)"
"972",16507,"MK1723","SO","Thomas Alexander House (Pharr Alexander House)","1903 2-story cross gable frame Queen Anne/19th-20th century traditional/vernacular house",NA,NA,NA,NA,NA,1998,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Alexander-House-Thomas-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","2051 Sharon Ln, Charlotte",NA,"[PIN]",35.1671175,-80.8114492,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.811449,35.167118&level=18",NA,NA,"{C5B34D3E-D90B-4723-8FA5-9465A9CEB49A}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1458672.45380805","520688.511309221)"
"973",17760,"MK2877","SO","George and Elizabeth Oehler House","c. 1852 brick I-house, basement kitchen, frame additons","See also MK2927 George and Elizabeth Oehler House Boundary Expansion (LL 2004)",NA,NA,NA,NA,2002,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/06/Oehler-House-SR.pdf","Mecklenburg","Cornelius","Huntersville","L","14401 Huntersville-Concord Rd. Huntersville",NA,NA,35.41681531,-80.80449558,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.804496,35.416815&level=18",NA,NA,"{18155292-3479-4044-9892-F0ACB9C5444D}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1462402.06478713","611512.946129814)"
"974",18068,"MK1351","DOE","Ranson House","1913 2-story cross gable frame house w/ hip roof front porch & dormers","Crit C; ER 15-2365; MK Co Rpt #750.1; U-5908",NA,NA,NA,2016,2007,"LL",NA,"None","http://landmarkscommission.org/wp-content/uploads/2016/12/SURVEY-AND-RESEARCH-REPORT-ON-THE.pdf","https://files.nc.gov/ncdcr/historic-preservation-office/PDFs/ER 15-2365_Addendum.pdf#page=13","Mecklenburg","Cornelius","Huntersville","H","412 Old Statesville Rd, Huntersville",NA,"[Report]",35.40514467,-80.84194168,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.841942,35.405145&level=18",NA,NA,"{E4267967-281D-4C40-87AB-791ACF5DD193}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1451168.52459022","607470.955854222)"
"975",0,"MK2491","SO","Dinkins Property Cemetery","c. 1798 granite headstns/1",NA,NA,NA,NA,NA,1993,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Dinkins-Property-Cemetery-SR.pdf","Mecklenburg","Fort Mill","Charlotte","H","Nations Ford Rd, Charlotte",NA,NA,35.11926905,-80.90666069,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.906661,35.119269&level=18",NA,NA,"{852C09E1-BBE8-4D8F-9248-D0861A900193}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1429888.72758298","503810.574592724)"
"976",0,"MK2717","SO","Carolina Cadillac Company","1926 1-story parapet roof concrete Classical Revival building",NA,NA,NA,NA,NA,2005,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Carolina-Cadillac-Company-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","1310 S. Tryon St, Charlotte",NA,NA,35.21819711,-80.8543346,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.854335,35.218197&level=18",NA,NA,"{412ED6A5-2DB8-4B70-B4B7-F3FD543904C0}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1446205.42952955","539511.957586139)"
"977",0,"MK1700","SO","James Morrow Coffey House",NA,NA,NA,NA,NA,NA,2001,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Coffey-House-SR.pdf","Mecklenburg","Charlotte West","Steel Creek","L","NE side SR 5469 1mi SW of jct w/ SR 1142 3300 Shopton Road*",NA,NA,35.1673809,-80.93905702,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.939057,35.167381&level=18",NA,NA,"{EA9A6A35-2CAD-49F8-9BBC-FB6D6C727309}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1420545.11306813","521504.715057388)"
"978",0,"MK2457","SO","Craig House",NA,NA,NA,NA,NA,NA,1996,"LL",NA,"NRHD",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Craig-House-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","900 Ardsley Rd. Charlotte",NA,NA,35.20143326,-80.83017117,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.830171,35.201433&level=18",NA,NA,"{813BF7E1-FC48-4313-ADFF-FC6CDEB79C47}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1453308.50784305","533277.97005415)"
"979",0,"MK2248","SO","Davidson, Baxter House",NA,"See also MK3235 E.L. Davidson Baxter House",NA,NA,NA,NA,2000,"LL",NA,"NRHD",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Davidson-House-E.L.-Baxter-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","1115 Colville Rd. Charlotte",NA,NA,35.18852316,-80.82210609,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.822106,35.188523&level=18","C",NA,"{0DA99C54-9C7F-4B79-BF19-E62ACBFAF765}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1455631.12688547","528535.905719399)"
"980",0,"MK0144","SO","Detwiler, Rev. George H., Rev., House",NA,NA,NA,NA,NA,NA,1984,"LL",NA,"NRHD",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Detwiler-House-Rev-George-H-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","801 Sunnyside Ave, Charlotte",NA,NA,35.22055938,-80.82399337,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.823993,35.220559&level=18","C",NA,"{3C475CC7-D59B-42EA-A558-08D90694B67F}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1455281.56754522","540203.669457316)"
"981",0,"MK2504","SO","First Associate Reformed Presbyterian Church","c. 1927 Gothic Revival","Ineligible 2013; ER 12-0125; MK Co Rpt #567; I-4750",NA,NA,NA,NA,1989,"LL","2013","None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/First-ARP-Church-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","Corner of North Tryon and West 11th Charlotte",NA,"[Report]",35.23274369,-80.83612023,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.83612,35.232744&level=18",NA,NA,"{38BB80E9-FCAC-4B09-92F0-033C3BC29C9F}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1451742.42075214","544704.088934138)"
"982",0,"MK0044","SO","First United Presbyterian Church","c. 1895 front gable brick Gothic Revival church",NA,NA,NA,NA,NA,2004,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/First-United-Presbyterian-Church-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","400 N. College St, Charlotte",NA,NA,35.22860232,-80.83827066,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.838271,35.228602&level=18",NA,NA,"{186B8E2C-E555-424F-9CA6-CB23F0B0F46C}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1451072.47622588","543209.000060812)"
"983",16504,"z-4667LO","SO","Goff House",NA,NA,NA,NA,NA,NA,1995,"LL",NA,"NRHD",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Goff-House-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","1116 Queens Rd, Charlotte",NA,"[PIN]",35.19977182,-80.83128733,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.831287,35.199772&level=18",NA,NA,"{5D932C53-F375-4D5B-AB6F-A4224BEF4C96}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1452963.98294155","532679.551631555)"
"984",0,"MK0493","SO","Harrill-Porter House","c. 1895 Queen Anne",NA,NA,NA,NA,NA,1984,"LL",NA,"NRHD",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Harill-Porter-House-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","329 East Kingston Ave, Charlotte",NA,NA,35.21121738,-80.85429783,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.854298,35.211217&level=18","C","LHD","{7063A129-B45E-43EE-B139-64B27C0BF9A0}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1446168.96405131","536971.96233806)"
"985",0,"MK0956","SO","Hawthorne Lane United Methodist Church","c. 1915 Gothic Revival",NA,NA,NA,NA,NA,1993,"LL",NA,"NRHD",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Hawthorne-Ln-UMC-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","501 Hawthorne Ln, Charlotte",NA,NA,35.21710634,-80.82096457,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.820965,35.217106&level=18",NA,NA,"{59EB5863-63C0-42A3-BD3E-80469FB7A8D1}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1456162.93782972","538930.560126901)"
"986",0,"MK2462","SO","Henderson-King House","1902-1903 2-story hip roof frame Queen Anne house",NA,NA,NA,NA,NA,1999,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Henderson-King-House-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","4723 Stafford Circle Charlotte",NA,NA,35.1767746,-80.79013666,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.790137,35.176775&level=18",NA,NA,"{6800B1BF-A611-4D47-A1E6-6C392AC9F2CB}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1465104.10564288","524087.025837645)"
"987",0,"MK2918","SO","Robert & Elizabeth Lassiter","1951 1-story flat roof Miscellaneous Modernist house",NA,NA,NA,NA,NA,2003,"LL",NA,"None",NA,"http://landmarkscommission.org/wp-content/uploads/2018/05/Lassiter-House-Robert-Elizabeth-SR.pdf","Mecklenburg","Charlotte East","Charlotte","H","726 Hempstead Place Charlotte",NA,NA,35.19201383,-80.81773841,NA,"http://nc.maps.arcgis.com/apps/webappviewer/index.html?id=d2d04d8d7e03403f889419526e682529&center=-80.817738,35.192014&level=18",NA,NA,"{1C86E2B2-0112-47E0-BF12-2390308235A9}","DATA_OWNER","9/24/19","DATA_OWNER","9/1/23","c(1456959.11930822","529782.171927646)"
